task_name	chain_index	sequence_sha256	sequence_len	status	source_run_id	source_task_name	source_json	paired_msa_path	paired_msa_exists	paired_msa_size	unpaired_msa_path	unpaired_msa_exists	unpaired_msa_size	message
T2235O	0	60828aeb55d92f67cd0a5163963debca946a1960214b919cc0de99bcd0c0ba13	115	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	T0235	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/60/60828aeb55d92f67cd0a5163963debca946a1960214b919cc0de99bcd0c0ba13/paired.916ec02d85caa54aa5d2b22859c5a9df570a75a8e56278eee3f3d22e568ee004.a3m	true	308	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/60/60828aeb55d92f67cd0a5163963debca946a1960214b919cc0de99bcd0c0ba13/unpaired.d536a2f9acc6465c577ba2060b395140e7c3c0ca0b01bf596977ecc233e769b1.a3m	true	3161	exact_sequence_match
T0206O	0	f88188b8caba776501637651f3c41ab3b08bbc237761c098d25da0490332318a	237	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	T0206	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/f8/f88188b8caba776501637651f3c41ab3b08bbc237761c098d25da0490332318a/paired.383974df59ba251679051b4eb019b7e08b3dbd13c2dd127def99037158e58d93.a3m	true	15063	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/f8/f88188b8caba776501637651f3c41ab3b08bbc237761c098d25da0490332318a/unpaired.3298e8f46eb3600e5e199738bbbdfd2f97a97ab14d5defb4c615df7ecefeeae0.a3m	true	2912	exact_sequence_match
H0223	0	75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c	41	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H0222	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/paired.7498fbe52cba67cb2dfa3c83eb9b6b41fafcd9fbbc45e7563c86aebe639024f2.a3m	true	14826	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/unpaired.ca5e9b5384be4db85da2983f361a50dc98eac85465d2ce1041ea623ecd967a7b.a3m	true	1865	exact_sequence_match
H0223	1	fd8b86decbf0181d0019bfdbe6ed9ba328f4b6cc2e413aaecf7c7cbdb7129cf5	124	reused	server_protenix_yang_antibody_fv_cleanup_seed101	H0223	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_protenix_yang_antibody_fv_cleanup_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/fd/fd8b86decbf0181d0019bfdbe6ed9ba328f4b6cc2e413aaecf7c7cbdb7129cf5/paired.9040ffe05d60d11dc0c05b52801c53a55f2c236e1716a8f5aa2e1a08c47dc157.a3m	true	1869024	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/fd/fd8b86decbf0181d0019bfdbe6ed9ba328f4b6cc2e413aaecf7c7cbdb7129cf5/unpaired.6a60a90d6bff0728651b49759770fca84f45d41a7606cefc98d00bed8597293e.a3m	true	217088	exact_sequence_match
H0223	2	c281d997119ad73a18b49587d64a6dc93e595d54037d560cecd0fdb9a97e0139	108	reused	server_protenix_yang_antibody_fv_cleanup_seed101	H0223	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_protenix_yang_antibody_fv_cleanup_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/c2/c281d997119ad73a18b49587d64a6dc93e595d54037d560cecd0fdb9a97e0139/paired.a42acf46751bd2e9c846d185d2b126750d5638c2f6721089bf71b6d159a6aaa0.a3m	true	1588901	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/c2/c281d997119ad73a18b49587d64a6dc93e595d54037d560cecd0fdb9a97e0139/unpaired.302ccb4c0f6b8e0263a5000d5a0b0c5646df5b2fdc4ba9aecbb92f7e33ffc34f.a3m	true	556718	exact_sequence_match
H1202	0	ff2c2577cd30c10d447d43413226eec88351e6e1e61c534e16a36d26a56023dc	69	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H1202	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/ff/ff2c2577cd30c10d447d43413226eec88351e6e1e61c534e16a36d26a56023dc/paired.a1cfa208f5b17bbf6a70a0394394a0362ab08e84373e127e250382c8b578caf6.a3m	true	59056	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/ff/ff2c2577cd30c10d447d43413226eec88351e6e1e61c534e16a36d26a56023dc/unpaired.0b723f03dba642f74cc376c2cb0ebe9b17cffda67cc9408a855695bc4d4f7482.a3m	true	47696	exact_sequence_match
H1202	1	3821d338631ceb79b52db75ecdff2f1d2e55fa1c9b1b11aba1bee88590c392bb	121	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H1202	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/38/3821d338631ceb79b52db75ecdff2f1d2e55fa1c9b1b11aba1bee88590c392bb/paired.0757726c07ff4e5098a5ee228e7583691a3008a0cfc74cbe57122fa9a3dc4c46.a3m	true	971798	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/38/3821d338631ceb79b52db75ecdff2f1d2e55fa1c9b1b11aba1bee88590c392bb/unpaired.eb4bfb39c2fbcd0c6a919ea36049ef6caf4db13dacfde0d6fd9682f35192d2d3.a3m	true	381270	exact_sequence_match
H1204	0	8a1b8fae5cdeb901a5e93d7e364c6cf5c3a7028fa7a6f3fdd93f377e26ec240b	134	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H1204	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/8a/8a1b8fae5cdeb901a5e93d7e364c6cf5c3a7028fa7a6f3fdd93f377e26ec240b/paired.d09876c6ffc2bcd9581513b80cfbc5fd1f485df80f0bc542110a72d76763bfa2.a3m	true	1934328	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/8a/8a1b8fae5cdeb901a5e93d7e364c6cf5c3a7028fa7a6f3fdd93f377e26ec240b/unpaired.288ba59a0ec73b1cbad3925cf64f1dbcb301f576dae61a6212edc186a404c504.a3m	true	268191	exact_sequence_match
H1204	1	9ebf320eb707d71644444fe5006ed58af56a0bf0ec9568eb6a3a65e0e8191465	147	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H1204	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/9e/9ebf320eb707d71644444fe5006ed58af56a0bf0ec9568eb6a3a65e0e8191465/paired.3c6e2a86f72ed651c367972707ec8e6a26e899eff2df431b96b9ae1401007e37.a3m	true	772107	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/9e/9ebf320eb707d71644444fe5006ed58af56a0bf0ec9568eb6a3a65e0e8191465/unpaired.75352497d11db5d8138d25ffb851abe07d890570c51354d3f9f3037e59cf67d0.a3m	true	141299	exact_sequence_match
H1204	2	14725a10598943a7aa719eed7d24c7fee599192a6c63c75b051ee6f156341242	142	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H1204	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/14/14725a10598943a7aa719eed7d24c7fee599192a6c63c75b051ee6f156341242/paired.c3358f6a6e882241a16a408509de75f66b3586649e194daa0c6d5212103dbb18.a3m	true	739191	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/14/14725a10598943a7aa719eed7d24c7fee599192a6c63c75b051ee6f156341242/unpaired.f4aaaf34f41f90f40b16e8520579b44177f235f3fa2ae191b77deff7c4567f63.a3m	true	110462	exact_sequence_match
