task_name	chain_index	sequence_sha256	sequence_len	status	source_run_id	source_task_name	source_json	paired_msa_path	paired_msa_exists	paired_msa_size	unpaired_msa_path	unpaired_msa_exists	unpaired_msa_size	message
H2202	0	ff2c2577cd30c10d447d43413226eec88351e6e1e61c534e16a36d26a56023dc	69	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H1202	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/ff/ff2c2577cd30c10d447d43413226eec88351e6e1e61c534e16a36d26a56023dc/paired.a1cfa208f5b17bbf6a70a0394394a0362ab08e84373e127e250382c8b578caf6.a3m	true	59056	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/ff/ff2c2577cd30c10d447d43413226eec88351e6e1e61c534e16a36d26a56023dc/unpaired.0b723f03dba642f74cc376c2cb0ebe9b17cffda67cc9408a855695bc4d4f7482.a3m	true	47696	exact_sequence_match
H2202	1	3821d338631ceb79b52db75ecdff2f1d2e55fa1c9b1b11aba1bee88590c392bb	121	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H1202	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/38/3821d338631ceb79b52db75ecdff2f1d2e55fa1c9b1b11aba1bee88590c392bb/paired.0757726c07ff4e5098a5ee228e7583691a3008a0cfc74cbe57122fa9a3dc4c46.a3m	true	971798	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/38/3821d338631ceb79b52db75ecdff2f1d2e55fa1c9b1b11aba1bee88590c392bb/unpaired.eb4bfb39c2fbcd0c6a919ea36049ef6caf4db13dacfde0d6fd9682f35192d2d3.a3m	true	381270	exact_sequence_match
T1201O	0	a6269a72401e03d5ecbdfeee6984f548e56425fbd8de3dc18db502b5f3f099ab	204	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	T1201	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/a6/a6269a72401e03d5ecbdfeee6984f548e56425fbd8de3dc18db502b5f3f099ab/paired.ff9767888d136af626b6149df7df2608222c32eb2e9628c2ccfdb45d08caa9ba.a3m	true	143439	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/a6/a6269a72401e03d5ecbdfeee6984f548e56425fbd8de3dc18db502b5f3f099ab/unpaired.773357926ff97645b451b04a224fe6606d459d51ba6bf316ca0ed5ffcc7b3165.a3m	true	145586	exact_sequence_match
T0234O	0	92e0ae5ec6bea77badf08dafbd68178a36fa7245a33b543b0ae70828eb29699e	413	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	T0234	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/92/92e0ae5ec6bea77badf08dafbd68178a36fa7245a33b543b0ae70828eb29699e/paired.15314eead58e4c97d60bd4f95d3ec7dd0853319910faa090274c6fc62960f0ed.a3m	true	5383	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/92/92e0ae5ec6bea77badf08dafbd68178a36fa7245a33b543b0ae70828eb29699e/unpaired.e4215bceb45b774c457385f90559faf2576275875ae0d30e8e5ed3c5f3dc27dd.a3m	true	16680	exact_sequence_match
H0222	0	75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c	41	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H0222	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/paired.7498fbe52cba67cb2dfa3c83eb9b6b41fafcd9fbbc45e7563c86aebe639024f2.a3m	true	14826	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/75/75ab8f84ed0b168b539d68f17aba776825247684115c480b6669b9540bbbd99c/unpaired.ca5e9b5384be4db85da2983f361a50dc98eac85465d2ce1041ea623ecd967a7b.a3m	true	1865	exact_sequence_match
H0222	1	87d1b3ce8842ab4bdc54de8492a65c98cd184fe0a002471e23188962a2afcafb	224	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H0222	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/87/87d1b3ce8842ab4bdc54de8492a65c98cd184fe0a002471e23188962a2afcafb/paired.bb77f7f0f3ed4a9020e4af0e49d9685e726245387c47d539218765d867bce0cc.a3m	true	3368641	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/87/87d1b3ce8842ab4bdc54de8492a65c98cd184fe0a002471e23188962a2afcafb/unpaired.2301fbfa6c421bc295f82df74686eb7f3ede89f463c31331305675151dae4691.a3m	true	379522	exact_sequence_match
H0222	2	159b29e372b65f98c869a497e028ae6781b552f0125f6c1ba016b98d5d54beba	220	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H0222	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/15/159b29e372b65f98c869a497e028ae6781b552f0125f6c1ba016b98d5d54beba/paired.08e471430dd71207b4af54e8d202489ab15090242b6eddfc0e8ca8e04a1bab15.a3m	true	3411011	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/15/159b29e372b65f98c869a497e028ae6781b552f0125f6c1ba016b98d5d54beba/unpaired.0df52d6b5b742ca5a6e6ea6f39687488f21d991e7fe5bc113f9765a0df37fe9d.a3m	true	421649	exact_sequence_match
H0232	0	937c08c35a5b9d9bbed5031d1724201a0d31bc40967e5a009ab35b46cc8226b1	220	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H0232	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/93/937c08c35a5b9d9bbed5031d1724201a0d31bc40967e5a009ab35b46cc8226b1/paired.1c88a68549ee219dec1b5ef0119ed5ad16906262248da41187ca046b517d94ea.a3m	true	24405	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/93/937c08c35a5b9d9bbed5031d1724201a0d31bc40967e5a009ab35b46cc8226b1/unpaired.1cd3e6d283028b0ceb40af981ef03cfe20170ae1de661dcf2cf061b6ff8f19e0.a3m	true	2807	exact_sequence_match
H0232	1	02f75345251728cf136a0c7643a645a4669b8aaba81b4f47474b0984b642ba01	242	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H0232	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/02/02f75345251728cf136a0c7643a645a4669b8aaba81b4f47474b0984b642ba01/paired.e8c8ceae586aa45fe1a02846be1181264ebd3bb694fa0a53ae1eff3619387ac8.a3m	true	2551235	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/02/02f75345251728cf136a0c7643a645a4669b8aaba81b4f47474b0984b642ba01/unpaired.8c64b412bf70e14f83a0385ce2b9687c806886633001a9cea0f698bc117a9013.a3m	true	515668	exact_sequence_match
H2232	0	937c08c35a5b9d9bbed5031d1724201a0d31bc40967e5a009ab35b46cc8226b1	220	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H0232	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/93/937c08c35a5b9d9bbed5031d1724201a0d31bc40967e5a009ab35b46cc8226b1/paired.1c88a68549ee219dec1b5ef0119ed5ad16906262248da41187ca046b517d94ea.a3m	true	24405	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/93/937c08c35a5b9d9bbed5031d1724201a0d31bc40967e5a009ab35b46cc8226b1/unpaired.1cd3e6d283028b0ceb40af981ef03cfe20170ae1de661dcf2cf061b6ff8f19e0.a3m	true	2807	exact_sequence_match
H2232	1	02f75345251728cf136a0c7643a645a4669b8aaba81b4f47474b0984b642ba01	242	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H0232	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/02/02f75345251728cf136a0c7643a645a4669b8aaba81b4f47474b0984b642ba01/paired.e8c8ceae586aa45fe1a02846be1181264ebd3bb694fa0a53ae1eff3619387ac8.a3m	true	2551235	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/02/02f75345251728cf136a0c7643a645a4669b8aaba81b4f47474b0984b642ba01/unpaired.8c64b412bf70e14f83a0385ce2b9687c806886633001a9cea0f698bc117a9013.a3m	true	515668	exact_sequence_match
H2213	0	90fba215d01f00d4812d10d522eabf6eb6ac5ad1b47bff72a7da973f769ce28d	330	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H1213	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/90/90fba215d01f00d4812d10d522eabf6eb6ac5ad1b47bff72a7da973f769ce28d/paired.856ad368e7441f13eb59936f935c3e6246633a72e695af597670f498b4d79147.a3m	true	4539799	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/90/90fba215d01f00d4812d10d522eabf6eb6ac5ad1b47bff72a7da973f769ce28d/unpaired.125009ee9001148ba99f6e8d87a4b1d45a651f80c24a8e24da41eb070be6ee0c.a3m	true	4418874	exact_sequence_match
H2213	1	2fb2552497b497d799632783cbfd450a16df9e6fedb48d0385d4b6eb832c8ed5	61	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H1213	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/2f/2fb2552497b497d799632783cbfd450a16df9e6fedb48d0385d4b6eb832c8ed5/paired.7d6584edcdc517fed4bb230586599bd3e463655925567482d1c69f7137a9fd08.a3m	true	164762	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/2f/2fb2552497b497d799632783cbfd450a16df9e6fedb48d0385d4b6eb832c8ed5/unpaired.2ae5d049bddcbfbe80bdb047ccee92581c31cca782b2d46fb7b50ef2ba439592.a3m	true	40212	exact_sequence_match
H2213	2	bc769e8d6b33b15fb848f9506696e659721dd4bc76ae673d61f5a8152365fc55	377	reused	server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101	H1213	/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_protenix_yang_oligo_sequence_stoich_low_complexity_large_fallback_seed101/inputs/inputs-update-msa.json	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/bc/bc769e8d6b33b15fb848f9506696e659721dd4bc76ae673d61f5a8152365fc55/paired.371fbdcc4566b775bfcb9a0834fde6c24b20af8b2a3fc5eebe5a9e21c4c15e65.a3m	true	4052833	/scratch/10992/liaorunlong93/casp16-leaderboard/data/msa_cache/store/bc/bc769e8d6b33b15fb848f9506696e659721dd4bc76ae673d61f5a8152365fc55/unpaired.db7196000526488984da84a7bdb1a97339487911d46184f6ef70d4c478fa882f.a3m	true	5664631	exact_sequence_match
